
FACULDADE DE CIÊNCIAS E TECNOLOGIA DO PARANÁ;;facet@softone.com.br;;(041) 223 6860;;RUA MARECHAL FLORIANO PEIXOTO;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE ARAÇATUBA;;fcea@ata.zaz.com.br;;(018) 622 8262;;RUA SAO MARCOS;;;;;ARACATUBA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE BAURU;;ite@ite.com.br;;(014) 238 6911;;PRAÇA NOVE DE JULHO;;;;;BAURU;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE COLATINA;;funcab@colatina.com.br;;(027) 721 3533 R- 208;;AV BRASIL;;;;;COLATINA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE DIVINÓPOLIS;;faced@divinopolis.uemg.br;;(037) 222 7055;;PRAÇA DO MERCADO;;;;;DIVINOPOLIS;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE PATOS;;ffm@ppenline.com.br;;(083) 421 2819;;RUA JOSÉ GOMES ALVES;;;;;PATOS;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE SÃO PAULO;;facesp@fecap.br;;(011) 277 0122 R- 273;;AV LIBERDADE;;;;;SAO PAULO;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DE VITÓRIA;;cnec.vix@zaz.com.br;;(027) 325 8567;;RUA ADOLFO CASSOLI;;;;;VITORIA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO;;fcetm@ldc.com.br;;(034) 314 8383;;AV AFRÂNIO AZEVEDO;;;;;UBERABA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS DE OSASCO;;feao@uol.com.br;;(011) 7082 8526;;RUA ANGÉLICA;;;;;OSASCO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS- DOM BOSCO;;sec@aedb.br;;(024) 355 6000;;ESTRADA RESENDE RIACHUELO;;;;;RESENDE;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS ECONÔMICAS E CONTÁBEIS CÂNDIDO RONDON;;junior@unirondon.br;;(065) 634 3330;;AV BEIRA RIO;;;;;CUIABA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS EMPRESARIAIS - CAMPINAS;;ipep2@uol.com.br;;(019) 232 3270;;RUA JOSÉ DE ALENCAR;;;;;CAMPINAS;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS EMPRESARIAIS DE SÃO PAULO;;ipep@uol.com.br;;(011) 3107 3559 / 3105 6344;;RUA MARIA PAULA;;;;;SAO PAULO;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS GERENCIAIS DE DRACENA;;cesd@ara.sol.com.br;;(018) 821 1099;;RODOVIA ENGENHEIRO BYRON AZEVEDO NOGUEIRA;;;;;DRACENA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS GERENCIAIS DE JOÃO MONLEVADE;;funcec@robynet.com.br;;(031) 851 2020 R- 215;;RUA DEZESSEIS;;;;;JOAO MONLEVADE;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS GERÊNCIAIS DE VILHENA;;avec@webstar.com.br;;(069) 322 2822;;AV LILIANA GONZAGA;;;;;VILHENA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS GERENCIAIS DO ALTO PARANAÍBA;;fca@araxa.com.br;;(034) 661 6120;;AVENIDA AMAZONAS;;;;;ARAXA;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS GERENCIAIS UNA;;una@stinet.com.br;;(031) 274 2744 R-214;;RUA AIMORES;;;;;BELO HORIZONTE;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS - BRASÍLIA;;armindo@objetivo.br;;(061) 345 9134;;SGA/SUL QUADRA 913;;;;;BRASILIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS - MAIRIPORÃ;;imensutc@dialdata.com.br;;(011) 430 2661;;RODOVIA FERNÃO DIAS, KM 67;;;;;MAIRIPORA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DA FUMEC;;info@fchfumec.com.br;;(031) 281 4044 R- 21;;RUA COBRE;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE ARACRUZ;;facha@aranet.com.br;;(027) 256 1633;;RUA PROFESSOR BERÍLIO BASÍLIO SANTOS;;;;;ARACRUZ;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO;;facic@curvelo.globalsit.com.br;;(038) 721 1835;;RUA RAIMUNDA MARQUES;;;;;CURVELO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;;tartuce@fortalnet.com.br;;(085) 252 5247;;RUA DONA LEOPOLDINA;;;;;FORTALEZA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA;;maolage@mcnet.com.br;;(031) 831 6055;;RODOVIA MG 03 - CÓRREGO SECO;;;;;ITABIRA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE IVAIPORÃ;;suporte@univale.com.br;;(043) 472 1414 R- 210;;AV MINAS GERAIS;;;;;IVAIPORA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA;;facho@elogica.com.br;;(081) 429 4100 R- 10;;RODOVIA PE 15, KM 3,6;;;;;OLINDA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE PARÁ DE MINAS;;fapam@nwm.com.br;;(037) 231 1308;;RUA RICARDO MARINHO;;;;;PARA DE MINAS;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE PEDRO LEOPOLDO;;fcdrpl@zyberpl.com.br;;(031)  661 2111;;RUA TEÓFILO CALAZANS DE BARROS;;;;;PEDRO LEOPOLDO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO;;sopece@elogica.com.br;;(081) 211 4423;;AV JOÃO DE BARROS;;;;;RECIFE;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DE VITÓRIA;;iespnaa@escelsa.com.br;;(027) 324 1800;;RUA PADRE ANTÔNIO RIBEIRO PINTO;;;;;VITORIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DO SUL PAULISTA;;cemsup@pigna.com.br;;(015) 522 0605;;RUA 31 DE MARÇO;;;;;ITAPEVA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO PIRANGA;;fach@newagetel.com.br;;(031) 817 1818;;RUA CANTIDIO DRUMOND;;;;;PONTE NOVA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE;;eduvale@olimpianet.com.br;;(017) 281 4372;;AV GOVERNADOR DOUTOR ADEMAR PEREIRA BARROS;;;;;OLIMPIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS E JURÍDICAS DE TERESINA;;fatima@ceut.com.br;;(086) 233 3136 / 232 1222;;AV. DOS EXPEDICIONÁRIOS;;;;;TERESINA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS E LETRAS DE RONDÔNIA;;faro@enter-net.com.br;;(069) 225 2610;;BR 364 KM 6,5;;;;;PORTO VELHO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS PADRE HUMBERTO;;solange@itanetrj.org.br;;(024) 822 1736;;RUA MAJOR PORPHIRIO HENRIQUES;;;;;ITAPERUNA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS HUMANAS ESUDA;;esuda@elogica.com.br;;(081) 423 7544;;RUA ALMEIDA CUNHA;;;;;RECIFE;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS - GARÇA;;web.faef@faef.br;;(014) 461 1216;;RUA DAS FLORES;;;;;GARCA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS  VIANNA JÚNIOR;;viannajr@artnet.com.br;;(032) 215 2940 R- 203;;AV DOS ANDRADAS;;;;;JUIZ DE FORA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO;;fcm.sec01@santacasasp.org.br;;(011) 220 7288;;RUA DOUTOR CESÁRIO MOTA JÚNIOR;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS;;webmaster@fcmmg.br;;(031) 273 6966 R- 302;;ALAMEDA EZEQUIEL DIAS;;;;;BELO HORIZONTE;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS MÉDICAS DR JOSÉ ANTONIO GARCIA COUTINHO;;medicina@pointsul.com.br;;(035) 449 2151 r-151;;AV ALFREDO CUSTÓDIO DE PAULA;;;;;POUSO ALEGRE;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO RIO DE JANEIRO;;aesrj@antares.com.br;;(021) 240 4528;;AV GENERAL JUSTO;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DE SÃO LOURENÇO;;eduvale@networld.com.br;;(065) 461 1377;;RUA CAIÇARA;;;;;JACIARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS SOCIAIS DE ARAUCÁRIA;;faculdadestacruz@softone.com.br;;(041) 248 0311;;RUA PEDRO BONAT;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE CIÊNCIAS TECNOLÓGICAS DE FORTALEZA;;mant@unice.br;;(085) 252 5247;;RUA DONA LEOPOLDINA;;;;;FORTALEZA;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMÉRCIO EXTERIOR LUIZ TARQUÍNIO;;areitoria@unifacs.br;;(071) 245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL CÁSPER LÍBERO;;faculdade@fcl.com.br;;(011) 3170 5881;;AV PAULISTA;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL DE CARATINGA;;willian@spep.com.br;;(033) 321 2122;;RUA JOÃO PINHEIRO;;;;;CARATINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL DE CURITIBA;;aena@bsi.com.br;;(041) 322 8787 R- 202;;RUA EMILIANO PERNETA;;;;;CURITIBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL DE MARINGÁ;;info@cesumar.br;;(044) 227 6360;;RUA GUEDNER;;;;;MARINGA;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL DE SALVADOR;;areitoria@unifacs.br;;(071) 245 1033;;RUA PONCIANO DE OLIVEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
FACULDADE DE COMUNICAÇÃO SOCIAL DE SÃO PAULO;;fasp@eu.ansp.br;;(011) 574 0233 R- 227;;RUA JOSÉ ANTÔNIO COELHO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE DESENHO DE TATUÍ;;asseta@asseta.com.br;;(015) 251 1573;;RUA ORACY GOMES;;;;;TATUI;;;;;;;Faculdades;Escola Superior
FACULDADE DE DESENHO INDUSTRIAL DE JOINVILLE;;utesc@netville.com.br;;(047) 422 7056;;RUA VISCONDE DE TAUNAY;;;;;JOINVILLE;;;;;;;Faculdades;Escola Superior
FACULDADE DE DESENHO INDUSTRIAL DE SÃO PAULO;;fasp@eu.ansp.br;;(011) 574 0233 R- 227;;RUA JOSÉ ANTÔNIO COELHO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE DIREITO DA ALTA PAULISTA;;fadap@netsite.com.br;;(014) 441 1862 R- 25;;RUA MANDAGUARIS;;;;;TUPA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE BAURU;;ite@ite.com.br;;(014) 238 6911;;PRAÇA NOVE DE JULHO;;;;;BAURU;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM;;fdci@itapemirim.com.br;;(027) 522 0311 R- 20;;RUA MÁRIO IMPERIAL;;;;;CACHOEIRO DE ITAPEMIRIM;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE CAMPOS;;secretaria@fdc.br;;(024) 733 3350;;RUA TENENTE CORONEL CARDOSO;;;;;CAMPOS DOS GOYTACAZES;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE CARUARU;;sec@netstage.com.br;;(081) 721 2155 R- 205;;AV PORTUGAL;;;;;CARUARU;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE;;fadcl@ultranet.com.br;;(031) 721 1069;;PRAÇA BARÃO DE QUELUZ;;;;;CONSELHEIRO LAFAIETE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE CURITIBA;;Aena@bsi.com.br;;(041) 322 8787 R- 211;;RUA EMILIANO PERNETA;;;;;CURITIBA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE FRANCA;;fdf@francanet.com.br;;(016) 724 4500;;AV MAJOR NICACIO;;;;;FRANCA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE ITÚ;;fadito@arlais.com.br;;(011) 7824 1114;;AV  TIRADENTES;;;;;ITU;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE JAÚ;;fundacao@fjaunet.com.br;;(014) 622 2555 R- 218;;RUA TENENTE NAVARRO;;;;;JAU;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE JOINVILLE;;aceb@netville.com.br;;(047) 433 4577;;RUA SAO JOSÉ;;;;;JOINVILLE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE MARÍLIA;;fundacao@fundanet.br;;(014) 421 0833;;AV HYGINO MUZY FILHO;;;;;MARILIA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE OLINDA;;fado@aeso.br;;(081) 427 4203;;AV TRANSAMAZÔNICA;;;;;OLINDA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE PINHAL;;fadesp@rantac.com.br;;(019) 651 3604;;AV HÉLIO VERGUEIRO LEITE;;;;;ESPIRITO SANTO DO PINHAL;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE PRESIDENTE PRUDENTE;;Toledo@prudenet.com.br;;(018) 221 4744;;PRAÇA RAUL FURQUIM;;;;;PRESIDENTE PRUDENTE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE SANTO ÂNGELO;;fdsa@pro.via-rs.com.br;;(055) 313 1922;;RUA DR JOÃO AUGUSTO RODRIGUES;;;;;SANTO ANGELO;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE SÃO CARLOS;;fadisc@ipesu.com.br;;(016) 271 7222 R- 213;;RUA MARINO DA COSTA TERRA;;;;;SAO CARLOS;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE SÃO JOÃO DA BOA VISTA;;dirsecre@feob.br;;(019) 623 3012;;RUA GENERAL OSÓRIO;;;;;SAO JOAO DA BOA VISTA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE SETE LAGOAS;;femm@net.em.com.br;;(031) 773 2022 R-205;;AV MARECHAL CASTELO BRANCO;;;;;SETE LAGOAS;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE SOROCABA;;fadi@fadi.br;;(015) 232 2975;;RUA DOUTORA URSULINA LOPES TORRES;;;;;SOROCABA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE TEÓFILO OTONI;;wcr00@cdlnet.com.br;;(033) 522 2745 R- 237;;RUA TEODOLINDO PEREIRA;;;;;TEOFILO OTONI;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE VÁRZEA GRANDE;;ive@zaz.com.br;;(065) 686 1902;;RUA ARTHUR BERNARDES;;;;;VARZEA GRANDE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DE VITÓRIA;;escrit@zaz.com.br;;(027) 227 5955 E/OU 227 5878;;PRAÇA SAN MARTIN;;;;;VITORIA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DO ALTO PARANAÍBA;;fia@araxa.com.br;;(034) 661 6120;;AV AMAZONAS;;;;;ARAXA;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DO MÉDIO PIRACICABA;;funcec@robynet.com.br;;(031) 851 2020 R- 215;;RUA  DEZESSEIS;;;;;JOAO MONLEVADE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DO OESTE DE MINAS;;info@fadom.br;;(037) 222 6070;;RUA MINAS GERAIS;;;;;DIVINOPOLIS;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DO SUL DE MINAS;;facdireito@overnet.com.br;;(035) 421 1339;;AV DR JOÃO BERALDO;;;;;POUSO ALEGRE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO DO VALE DO RIO DOCE;;fadivale@goval.com.br;;(033) 271 2004 R- 21;;RUA ARTUR BERNARDES;;;;;GOVERNADOR VALADARES;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO E ADMINISTRAÇÃO - BARRETOS;;fada@si.feb.br;;(017) 322 6411 R- 272/273;;AV PROFESSOR ROBERTO FRADE MONTE;;;;;BARRETOS;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO MILTON CAMPOS;;webmaster@mcampos.br;;(031) 286 1677 R- 239;;CAIXA POSTAL;;;;;BELO HORIZONTE;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE DIREITO PADRE ANCHIETA;;anchieta@anchieta.br;;(011) 7397 0944;;AV. DR. ADONIRO LADEIRA;;;;;JUNDIAI;;;;;;;Fac. Direito;Escola Superior
FACULDADE DE ECONOMIA E ADMINISTRAÇÃO DO IBMEC;;eguedes@ibmec.br;;(011) 283 4499;;AV PAULISTA;;;;;SAO PAULO;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE ECONOMIA E FINANÇAS - RIO DE JANEIRO;;suesc@domain.com.br;;(021) 509 1965 R- 105;;PRAÇA DA REPÚBLICA;;;;;RIO DE JANEIRO;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE ECONOMIA E PROCESSAMENTOS DE DADOS FOZ  DO IGUAÇU;;fepi@fnn.net;;(045) 522 1727 R- 14;;AV PARANÁ;;;;;FOZ DO IGUACU;;;;;;;Fac Economia ADM;Escola Superior
FACULDADE DE ECONOMIA SÃO LUIS;;faculdadesaoluis@ibm.net;;(011) 3138 9747;;RUA HADDOCK LOBO;;;;;SAO PAULO;;;;;;;Fac Economia ADM;Escola Superior
Faculdade de Educação Antônio augusto Reis Neves;;aceb@soaresoliveira.br;;(17) 3225733 r.21;;Av. Vinte e Nove , 783 Térreo;;;;14780-350;Barretos;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO ARTÍSTICA DE SANTA ROSA;;fema@santarosa.com.br;;(055) 512 5747 R-28;;RUA SANTOS DUMONT;;;;;SANTA ROSA;;;;;;;Faculdades;Escola Superior
Faculdade de Educação Ciências e Artes Dom Bosco;;dom-bosco@goldnet.com.br/ bosco@fm.com.br;;(17) 2751736 / 2751250;;R. Augusta Chiesa, 679;;;;15150-000;Monte Aprazível;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE MORRINHOS;;feclem@internetional.com.br;;(062) 421 2329;;RUA 14;;;;;MORRINHOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PONTA PORÃ;;magsul@pontapora.com.br;;(067) 431 2107 R-21;;AV PRESIDENTE VARGAS;;;;;PONTA PORA;;;;;;;Faculdades;Escola Superior
Faculdade de Educação Ciências e Letras Don Domênico;;domenico@carrier.com.br;;(13) 3866457 /  3866770;;R. Doutor Arthur Costa Filho 20;;;;11410-080;Guarujá;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS ILMOSA S FAYAD;;gmcont@com.br;;( 061) 631 1187;;AV UNIVERSITÁRIA - ESQUINA RUA 2;;;;;FORMOSA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS OLAVO BILAC;;somley@unisys.com.br;;(021) 560 5552 R-314;;AV LUSITÂNIA;;;;;RIO DE JANEIRO;;;;;;;Faculdades;Escola Superior
Faculdade de Educação Ciências e Letras Urubupunga;;aecu@clubinter.com.br;;(18) 7614242 r. 201  /  7614222;;Av. Coronel Joans Alves de Mello, 1660 Térreo;;;;15370-000;Pereira Barreto;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Educação Costa Brava;;secretaria@costa-braga.com.br;;(11) 5238522;;R. Barão de Cotegipe, 111;;;;04721-040;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO DA BAHIA;;febacons@magiclink.com.br;;(071) 243 8826 R- 23;;RUA DA MANGUEIRA;;;;;SALVADOR;;;;;;;Faculdades;Escola Superior
Faculdade de Educação de Assis;;ieda@femanet.com.br;;(18) 3222552 r. 203 / 3228197;;Av. Doutor Dória, 204;;;;19800-000;Assis;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Educação de Guaratinguetá;;oge@provale.com.br;;(12)  5252911 r. 302 e r. 307;;Av. Pedro de Toledo, 195  Pavimento Inferior;;;;12500-000;Guaratingueta;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO DE IVAIPORÃ;;suporte@univale.com.br;;(043) 472 1414 R- 210;;AV MINAS GERAIS;;;;;IVAIPORA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO DE JOÃO MONLEVADE;;funcec@robynet.com.br;;(031) 851 2020 R- 216;;RUA DEZESSEIS;;;;;JOAO MONLEVADE;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO DE JOINVILLE;;aceb@netville.com.br;;(047) 433 4577;;RUA SAO JOSÉ;;;;;JOINVILLE;;;;;;;Faculdades;Escola Superior
Faculdade de Educação de Osvaldo Cruz;;aesoc@brgold.com.br;;(18) 561 4706;;R. Itapura, 20;;;;17700-000;Osvaldo Cruz;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO DE PATOS;;ffm@openline.com.br;;(083) 421 2606 R- 24;;RUA HORÁCIO NOBREGA;;;;;PATOS;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO DE PORTO VELHO;;ipec@ronet.com.br;;(069) 227 5777;;BR 364;;;;;PORTO VELHO;;;;;;;Faculdades;Escola Superior
Faculdade de Educação de Presidente Epitácio;;cespe@muranet.com.br/ fape@cespe.com.br;;(18)  2814700;;R. São Paulo, 9-43;;;;19470-000;Presidente Epitácio;SP;;;;;;Ensino Superior;Escola Superior
Faculdade de Educação de Presidente Epitáfio;;fape@cespe.com.br;;;;;;;;;;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO DE TAQUARA;;secretaria@faccat.tche.br;;(051) 542 6066;;RUA JULIO DE CASTILHOS;;;;;TAQUARA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE INDAIATUBA;;info@opec.com.br;;(019) 875 8529;;RUA ZEPHIRO PUCCINELLI;;;;;INDAIATUBA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SÃO PAULO;;opec@uol.com.br;;(011) 298 7667;;RUA DUARTE DE AZEVEDO;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS;;fea@internetonal.com.br;;(062) 544 1499 r- 23;;AVENIDA BANDEIRANTES;;;;;ANICUNS;;;;;;;Faculdades;Escola Superior
Faculdade de Educação e Ciências Pinheirense;;apec@mandic.com.br;;(11) 8136570  /  8136570;;R. Cardeal Arcoverde, 1097 - Térreo;;;;05407-001;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
FACULDADE DE EDUCAÇÃO E COMUNICAÇÃO SOCIAL - VITÓRIA;;faesa@faesa.br;;(027) 322 5559;;RODOVIA SERAFIM DERENZI;;;;;VITORIA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO E CULTURA MONTESSORI;;facmonte@cepa.com.br;;(011) 542 9911;;AV JURUCÊ;;;;;SAO PAULO;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA DA ALTA ARARAQUARENSE;;sjpif001@nutecnet.com.br;;(017) 631 2921 R- 214;;RUA OITO;;;;;SANTA FE DO SUL;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA DE LINS;;msmtlins@linsnet.br;;(014) 522 4733 R- 205;;RUA DOM BOSCO;;;;;LINS;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA DE RIBEIRÃO PIRES;;frpires@regra.com.br;;(011) 459 2066;;RUA CAPITÃO JOSÉ GALLO;;;;;RIBEIRAO PIRES;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA DE SANTO ANDRÉ;;info@fefisa.com.br;;(011) 717 0700;;TRAVESSA CISPLATINA;;;;;SANTO ANDRE;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA DE SOROCABA;;leme@splicenet.com.br;;(015) 224 4241 R- 41;;RUA DA PENHA;;;;;SOROCABA;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO FÍSICA MONTENEGRO;;aem@bitsnet.com.br;;(073) 242 1225 R- 28;;AV SÃO VICENTE DE PAULA;;;;;IBICARAI;;;;;;;Faculdades;Escola Superior
FACULDADE DE EDUCAÇÃO MONTENEGRO;;aem@bitsnet.com.br;;(073) 242 1225 R- 28;;AV SÃO VICENTE DE PAULA;;;;;IBICARAI;;;;;;;Faculdades;Escola Superior
Faculdade de Educação Osvaldo Cruz;;aesoc@terra.com.br;;;;;;;;;;;;;;;;;Escola Superior
